commit_msg,labels
"KAFKA-8841; Reduce overhead of ReplicaManager.updateFollowerFetchState (#7324)This PR makes two changes to code in the ReplicaManager.updateFollowerFetchState path, which is in the hot path for follower fetches. Although calling ReplicaManager.updateFollowerFetch state is inexpensive on its own, it is called once for each partition every time a follower fetch occurs.1. updateFollowerFetchState no longer calls maybeExpandIsr when the follower is already in the ISR. This avoid repeated expansion checks. 2. Partition.maybeIncrementLeaderHW is also in the hot path for ReplicaManager.updateFollowerFetchState. Partition.maybeIncrementLeaderHW calls Partition.remoteReplicas four times each iteration, and it performs a toSet conversion. maybeIncrementLeaderHW now avoids generating any intermediate collections when updating the HWM.**Benchmark results for Partition.updateFollowerFetchState on a r5.xlarge:**Old:```  1288.633 ±(99.9%) 1.170 ns/op [Average]  (min, avg, max) = (1287.343, 1288.633, 1290.398), stdev = 1.037  CI (99.9%): [1287.463, 1289.802] (assumes normal distribution)```New (when follower fetch offset is updated):```  261.727 ±(99.9%) 0.122 ns/op [Average]  (min, avg, max) = (261.565, 261.727, 261.937), stdev = 0.114  CI (99.9%): [261.605, 261.848] (assumes normal distribution)```New (when follower fetch offset is the same):```  68.484 ±(99.9%) 0.025 ns/op [Average]  (min, avg, max) = (68.446, 68.484, 68.520), stdev = 0.023  CI (99.9%): [68.460, 68.509] (assumes normal distribution)```Reviewers: Ismael Juma <ismael@juma.me.uk>, Jason Gustafson <jason@confluent.io>",5
KAFKA-2711; SaslClientAuthenticator no longer needs KerberosNameParser in constructorAlso refactor `KerberosNameParser` and `KerberosName` to make the codeclearer and easier to use when `shortName` is not needed.Author: Ismael Juma <ismael@juma.me.uk>Reviewers: Jun Rao <junrao@gmail.com>Closes #390 from ijuma/kafka-2711,1
"KAFKA-5350: Modify unstable annotations in Streams APIAuthor: Guozhang Wang <wangguoz@gmail.com>Reviewers: Matthias J. Sax <matthias@confluent.io>, Jason Gustafson <jason@confluent.io>Closes #3172 from guozhangwang/K5350-compatibility-annotations",5
KAFKA-9516; Increase timeout in testNonBlockingProducer to make it more reliable (#9181)Reviewers: Ismael Juma <ismael@juma.me.uk>,1
"KAFKA-8782: Close metrics in QuotaManagerTests (#7191)Since `Metrics` was constructed with `enableExpiration=false`, this wasnot a source of flakiness given the current implementation. This couldchange in the future, so good to follow the class contract.Included a few clean-ups with regards to redundant casts and type parametersas well as usage of try with resources for inline usage of `Metrics`.Reviewers: Manikumar Reddy <manikumar.reddy@gmail.com>",1
"MINOR: Remove gradleSetup from Jenkinsfile (#10522)We no longer need this since:1. The PR and branch jobs are configured to `clean before checkout`.2. The Gradle build outputs the gradle version on start-up.The description of `clean before checkout` is:> Clean up the workspace before every checkout by deleting all untracked files and directories, including those which are specified in .gitignore. It also resets all tracked files to their versioned state. This ensures that the workspace is in the same state as if you cloned and checked out in a brand-new empty directory, and ensures that your build is not affected by the files generated by the previous build.Reviewers: Chia-Ping Tsai <chia7712@gmail.com>",2
MINOR: Test for non-blocking send using max.block.ms=0 (#7370)Reviewers: Manikumar Reddy <manikumar.reddy@gmail.com>,1
MINOR: Use dynamic port in `RestServerTest` (#7079)We have seen some failures recently in `RestServerTest`. It's the usual problem with reliance on static ports. ```Caused by: java.io.IOException: Failed to bind to 0.0.0.0/0.0.0.0:8083at org.eclipse.jetty.server.ServerConnector.openAcceptChannel(ServerConnector.java:346)at org.eclipse.jetty.server.ServerConnector.open(ServerConnector.java:308)at org.eclipse.jetty.server.AbstractNetworkConnector.doStart(AbstractNetworkConnector.java:80)at org.eclipse.jetty.server.ServerConnector.doStart(ServerConnector.java:236)at org.eclipse.jetty.util.component.AbstractLifeCycle.start(AbstractLifeCycle.java:68)at org.eclipse.jetty.server.Server.doStart(Server.java:396)at org.eclipse.jetty.util.component.AbstractLifeCycle.start(AbstractLifeCycle.java:68)at org.apache.kafka.connect.runtime.rest.RestServer.initializeServer(RestServer.java:178)... 56 moreCaused by: java.net.BindException: Address already in use```This patch makes the chosen port dynamic.Reviewers: Ismael Juma <ismael@juma.me.uk>,1
KAFKA-2050 Avoid calling .size() on linked list.,2
"KAFKA-7824; Require member.id for initial join group request [KIP-394] (#6058)This patch implements KIP-394 as documented in https://cwiki.apache.org/confluence/display/KAFKA/KIP-394%3A+Require+member.id+for+initial+join+group+request.Reviewers: Stanislav Kozlovski <stanislav_kozlovski@outlook.com>, Jason Gustafson <jason@confluent.io>",5
KAFKA-12376: Apply atomic append to the log (#10253),2
"MINOR: Update docs to say 2.2 (#6315)Update docs to say 2.2Reviewers: Jason Gustafson <jason@confluent.io>, Bill Bejeck <bbejeck@gmail.com>",5
MINOR: Leaves lock() outside the try block  (#9687)Reviewers: Chia-Ping Tsai <chia7712@gmail.com>,1
"MINOR: Should cleanup the tasks after dirty close (#8433)Some tasks get closed inside HandleAssignment and did not remove from the task manager bookkeep list. The next time they would be re-closed which is illegal state.Reviewers: John Roesler <john@confluent.io>, Guozhang Wang <wangguoz@gmail.com>",5
new consumer request format; patched by Prashanth Menon; reviewed by Jun Rao and Jay Kreps; KAFKA-240git-svn-id: https://svn.apache.org/repos/asf/incubator/kafka/branches/0.8@1243407 13f79535-47bb-0310-9956-ffa450edef68,1
"KAFKA-9189: Use MetadataCache instead of ZK during controlled shutdown to avoid hang (#10361)This avoids hanging during shutdown if ZK is unavailable. We could change ZKcalls to get the controller id and the broker information to have a timeout, but Ithink this approach is better.The downside is that the metadata cache may be slightly out of date, but we willretry as per the controlled shutdown configuration. If this broker is partitionedaway from the Controller and is not receiving metadata updates, then we wantto shutdown asap anyway.I added a test that timed out without this change and included a couple of clean-upsin `ServerShutdownTest`:* Removed `testCleanShutdownWithDeleteTopicEnabled`, which is redundantsince delete topics is enabled by default.* Removed redundant method argumentsReviewers: David Jacot <djacot@confluent.io>, Jun Rao <junrao@gmail.com>",5
"KAFKA-3896: fix transient failure in KStreamRepartitionJoinTestijuma i checked the cases where this test has failed and it seems to always be on the verification of the left join. I've ran this test plenty of times and i can't get it to fail. However in the interest of having stable builds, i've removed just the part of the test that is failing (which happens to be the last verification).Thanks,DamianAuthor: Damian Guy <damian.guy@gmail.com>Reviewers: Ismael Juma, Guozhang WangCloses #1549 from dguy/kafka-3896",0
kafka-1228; Socket Leak on ReplicaFetcherThread; patched by Ahmy Yulrizka; reviewed by Jun Rao,5
"KAFKA-3817: KTableRepartitionMap publish old Change first, for non-count aggregatesI affirm that the contribution is my original work and that I license the work to the project under the project's open source license.This cleans up misbehaviour that was introduce while fixing KAFKA-3817. It is impossible for a non-count aggregate to be build, when the addition happens before the removal. IMHO making sure that these details are correct is very important.This PR has local test errors. It somehow fails the ResetIntegrationTest. It doesn't quite appear to me why but it looks like this PR breaks it, especially because the error appears with the ordering of the events. Still I am unable to find where I could have broken it. Maybe not seems to fail on trunk aswell.Author: jfilipiak <Jan.Filipiak@trivago.com>Reviewers: Guozhang Wang <wangguoz@gmail.com>Closes #1705 from Kaiserchen/KAFKA-3817-preserve-order-for-aggreagators",1
MINOR: Specify keyalg RSA for SSL key generationAuthor: Sriharsha Chintalapani <harsha@hortonworks.com>Reviewers: Ismael Juma <ismael@juma.me.uk>Closes #1416 from harshach/ssl-doc-fix,2
"KAFKA-7236: Add --under-min-isr option to describe topics command (KIP-351) (#6224)* KAFKA-7236: Add --under-min-isr option to describe topics command (KIP-351)* Minor changes to description and make test consistent with others* Fix option, and add additional test with mixed partition status* Add fully-replicated-topic to test case* Address review nits",1
"MINOR: JavaDoc improvements for new state store APIAuthor: Matthias J. Sax <matthias@confluent.io>Reviewers: Michael G. Noll <michael@confluent.io>, Bill Bejeck <bill@confluent.io>, Guozhang Wang <wangguoz@gmail.com>Closes #4006 from mjsax/minor-javadoc-improvments-for-stores",2
MINOR: Fix compiler error in `KafkaLog4jAppender`The branch wasn't rebased after the capitalisation fix for SSLclasses.Author: Ismael Juma <ismael@juma.me.uk>Reviewers: Gwen ShapiraCloses #368 from ijuma/fix-kafka-log4j-appender-compiler-error,2
"KAFKA-3749; fix ""BOOSTRAP_SERVERS_DOC"" typoAuthor: manuzhang <owenzhang1990@gmail.com>Reviewers: Guozhang Wang <wangguoz@gmail.com>, Ewen Cheslack-Postava <ewen@confluent.io>, Ismael Juma <ismael@juma.me.uk>Closes #1420 from manuzhang/KAFKA-3749",5
"KAFKA-4352: instable ResetTool integration test - increased timeout to stabilize testAuthor: Matthias J. Sax <matthias@confluent.io>Reviewers: Eno Thereska, Guozhang WangCloses #2082 from mjsax/kafka-4352-hotfix",0
KAFKA-3675; Add lz4 to parametrized `test_upgrade` system testAuthor: Ismael Juma <ismael@juma.me.uk>Reviewers: Ewen Cheslack-Postava <ewen@confluent.io>Closes #1343 from ijuma/kafka-3675-lz4-test-upgrade,3
"KAFKA-6955: Use Java AdminClient in DeleteRecordsCommand (#5088)- Removed internal kafka.admin.AdminClient.deleteRecordsBefore since it'sno longer used.- Removed redundant tests and rewrote non redundant ones to use the JavaAdminClient.Reviewers: Viktor Somogyi <viktor.somogyi@cloudera.com>, Manikumar Reddy <manikumar.reddy@gmail.com>, Ismael Juma <ismael@juma.me.uk>",1
"Rework on KAFKA-3968: fsync the parent directory of a segment file when the file is created (#10680)(reverted #10405). #10405 has several issues, for example:It fails to create a topic with 9000 partitions.It flushes in several unnecessary places.If multiple segments of the same partition are flushed at roughly the same time, we may end up doing multiple unnecessary flushes: the logic of handling the flush in LogSegments.scala is weird.Kafka does not call fsync() on the directory when a new log segment is created and flushed to disk.The problem is that following sequence of calls doesn't guarantee file durability:fd = open(""log"", O_RDWR | O_CREATE); // suppose open creates ""log""write(fd);fsync(fd);If the system crashes after fsync() but before the parent directory has been flushed to disk, the log file can disappear.This PR is to flush the directory when flush() is called for the first time.Did performance test which shows this PR has a minimal performance impact on Kafka clusters.Reviewers: Jun Rao <junrao@gmail.com>",5
"MINOR: Fix producer leak in `PlaintextProducerSendTest`Author: Ismael Juma <ismael@juma.me.uk>Reviewers: Sriharsha Chintalapani <harsha@hortonworks.com>, Guozhang Wang <wangguoz@gmail.com>Closes #1471 from ijuma/fix-leaking-producers-in-plaintext-producer-send-test",3
"MINOR: equals() should check _unknownTaggedFields (#8640)_unknownTaggedFields contains tagged fields which we don't understandwith the current schema.  However, we still want to keep the data aroundfor various purposes. For example, if we are printing out a JSON form ofthe message we received, we want to include a section containing thetagged fields that couldn't be parsed. To leave these out would give anincorrect impression of what was sent over the wire.  Since the unknowntagged fields represent real data, they should be included in the fieldschecked by equals().Reviewers: Ismael Juma <ismael@juma.me.uk>, Boyang Chen <boyang@confluent.io>",5
MINOR: Add missing parentheses in docs/streams/tutorial.html (#7696)Reviewers: Jason Gustafson <jason@confluent.io>,5
"KAFKA-2489: add benchmark for new consumerewencpThe changes here are smaller than they look - mostly refactoring/cleanup.- ConsumerPerformanceService: added new_consumer flag, and exposed more command-line settings- benchmark.py: refactored to use `parametrize` and `matrix` - this reduced some amount of repeated code- benchmark.py: added consumer performance tests with new consumer (using `parametrize`)- benchmark.py: added more detailed test descriptions- performance.py: broke into separate filesAuthor: Geoff Anderson <geoff@confluent.io>Reviewers: Ewen Cheslack-Postava, Jason Gustafson, Gwen ShapiraCloses #179 from granders/KAFKA-2489-benchmark-new-consumer",1
