commit_msg,labels
[AutoScheduler] Add custom build function (#7185)* [AutoScheduler] Add custom build functionSigned-off-by: leowang1225 <810916296@qq.com>* [AutoScheduler] Add custom build functionSigned-off-by: leowang1225 <810916296@qq.com>* cheduler] Add custom build function* [AutoScheduler] Add custom build functionSigned-off-by: leowang1225 <810916296@qq.com>* [AutoScheduler] Add custom build functionSigned-off-by: leowang1225 <810916296@qq.com>* [AutoScheduler] Add custom build functionSigned-off-by: leowang1225 <810916296@qq.com>,1
Fix prelu bug in onnx frontend. (#7208),0
"[PatternLang] Add Syntatic Sugar to the C++ pattern API and support DataType Attribute Matching (#7120)* Add Syntatic Sugar for C++ Pattern API, Support DataType Attribute match* add missing tests* fix lint* fix license edit* fix bad rebase",0
[µTVM] Raise a better error when project_dir does not exist (#7165),0
Allow condition in if op to be an array. (#7215),5
"[Frontend][MXNet] add _npi_stack, issue #7186 (#7209)- https://github.com/apache/tvm/issues/7186- add MxNet stack, `_npi_stack`- https://mxnet.apache.org/versions/master/api/python/docs/api/np/generated/mxnet.np.stack.html?highlight=stack",1
[Fix][Autoscheduler] Costmodel enhancement & bug fix for graph debug runtime (#7197)* Enhancement for autoscheduler cost model* Bug fix for graph_runtime_debug* Update* Lint fix* Update* Update* Add file exist check for cost model load* Update* Update* Lint fix* Update* Bug fix,0
"[RELAY] Fix reshape header file (#7218)The header file definition of InferNewShape wasincorrect, this patch fixes it.Change-Id: Id24b8eccb52323692fe88bdda46cc49cba54588c",0
[µTVM] Add documentation (#7164),1
[TIR][REFACTOR] Enforce allocate to use the correct var pointer hint. (#7216)* [TIR][REFACTOR] Enforce allocate to only accept buffer_var with correct PtrType.This is a refactoring step to cleanup legacy issue of opaque buffervar without ptr type information. Now all the allocation comes with the rightpointer data type. Places touched:- TVMScript Parser: add the right info to get the correct pointer type.- Cross thread all reduce: set the right pointer type.- Storage rewrite: setup the right pointer type.- Custom dtype: remap the variables with new pointer type.x* Address commentsCo-authored-by: Tristan Konolige <tristan.konolige@gmail.com>Co-authored-by: Tristan Konolige <tristan.konolige@gmail.com>,1
[AutoScheduler][Relay] Control compile engine cache via PassContext (#7220)* [AutoScheduler][Relay] Control compile engine cache via PassContext* lint* lint,4
[Arith] Simplify cast (#7045),5
[ConvertLayout] Support transpose (#7214)* [ConvertLayout] Support transpose* format* fix ci* fix axes missing* fix* fix NCHW[x]c* Update src/relay/op/tensor/transform.cc* fix negative* fix,0
"[BUGFIX] Change debug_runtime to represent times in seconds internally (#7227)* Add FrontendTestModule, a Module which can have Python functions.* fix units and use of scientific notation in debug_runtime variable names* remaining updates to formalize debug_runtime returns time in sec* Add test for debug runtime output* black format* git-clang-format* pylint",0
Fix Get Valid Counts when the number of boxes is zero (#7229),0
[CI] make sure submodule checkout in clean state (#7228),5
[AutoScheduler] Do not return naive schedule in tracing mode (#7226)* [AutoScheduler] Do not return naive schedule in tracing mode* lint* fix,0
"[RELAY,TOPI] Threefry PRNG: splittable and stateless (#7083)* [RELAY,TOPI] Threefry PRNG: splittable and stateless* Fix sphinx?* Lint fixes* sphinx fixes round 2* fix inputs for tests* reorganize to random, fix uninitialized memory bug* silence linter* silence linter even further* s* strengthen Threefry key type checking, add tests* replace static variable with function for Threefry key type* lint fix* Remove old todos, improve assert messages* describe how random number is generated* add tests for incorrect output size. also vary test sizesCo-authored-by: Altan Haan <ahaan@octoml.ai>",0
[TOPI] Treat undefined elements as constants in Array (#7232)* [TOPI] Treat undefined elements as constants in Array* Add a checker* fix* add test case,0
"Revert ""[AutoTVM-FIX] avoid unexpected value(1) of search space when get length for uninitiated search space (#7175)"" (#7236)This reverts commit f2ab977de0ac543cae77d3bef76af1b56dd61eed.",0
[AutoTVM] Add index boundary check in ConfigSpace.get() (#7234)* [AutoTVM] Add index boundary check in ConfigSpace.get()* Fix unit testCo-authored-by: Yanming Wang <yanmwang@amazon.com>,0
[CUDA]batch_matmul tensorcore schedule (#7146)* add batch_matmul_tensorcore* add bmm cublas autotune* add bmm tests* out_shape for bmm_tensorcore* fix comments* code format* add todos for tensorcore datatype checking* fix lint* fix have_tensorcore* add dtype check for batch_matmul_tensorcore,0
[TFLite] Quantized version of unit test for Dense (#7113)Added quantized version of unit test for FullyConnected/DenseAdded check for -1 in case if bias not supplied,1
"[BYOC][ACL] Depthwise convolution support (#7206)* [BYOC][ACL] Depthwise convolution supportAdded support for depthwise convolution. ACL only supports depth-wise convolution when kernel size is 3x3 and 5x5 and strides are (1, 1) or (2, 2), if this is not the case then fallback to TVM.Also rework tests to remove non-deterministic trials.*Compute Library for the Arm Architecture (ACL).*All credits to Luke Hutton @lhutton1Change-Id: Ida1f5802a65377b84325edf14a0149242c1af857* linter* CHECK -> ICHECKCo-authored-by: Luke Hutton <luke.hutton@arm.com>",1
"[FIX,TUTORIALS] Import tvm.testing in tutorials that use it (#7248)",0
add default value for leaky relu alpha (#7259),1
[ONNX] Fix issues for Clip and RoiAlign (#7237),0
Do not use ICHECK in nnvm (#7255),5
Fix TRT weight conversion when first dim of weight shape is 1 (#7253),0
Add op_name in error message for Pool (#7243)* add op_name in error message for Pool* fix tiny issue for arguments* fix tiny issue for LpPoolCo-authored-by: luyaor <luyaor@luyaordeMacBook-Pro.local>,0
"Remove check_correctness in AutoTVM, which is busted (#7250)",4
[Torch] Restore class-aware NMS for detection models by graph rewrite (#7154)* add a pattern to rewrite nms to batched nms* update object detection test to add rewrite* updated tutorial* add doc* fixed coord_start* test fixed by setting force_surpress=False* revert tutorial change* add some comment to explain the pattern* update NMS pattern following frontend change,0
"[THRUST] Faster multi dimensional argsort by segmented sort (#7195)* remove sort nms* add segmented sort by key impl* bug fix, test pass* updated fast path condition to work for all dims",0
"Unpack NMS inputs into bbox, scores and class ids (#7257)commit fe8fda81774c2e1a4d434179f62e3a299e084cb7Author: Masahiro Masuda <masahi129@gmail.com>Date:   Wed Dec 30 20:31:29 2020 +0900    fix write by a single threadcommit 0c21e36d58f81adeedec1749aeb04ed4e93a7f36Author: Masahiro Masuda <masahi129@gmail.com>Date:   Tue Dec 29 04:32:18 2020 +0900    minor improvement when topk is availablecommit 68c686617c818a81f31c6696c99c5dae68405becAuthor: Masahiro Masuda <masahi129@gmail.com>Date:   Tue Dec 29 04:10:24 2020 +0900    finish concat outputcommit 37d7a198010a7bfef85158bbc22b6673e43b2973Author: Masahiro Masuda <masahi129@gmail.com>Date:   Tue Dec 29 03:59:28 2020 +0900    fixed topk handlingcommit 1913f9764dc5987deb2c6228112c18b98533831cAuthor: Masahiro Masuda <masahi129@gmail.com>Date:   Mon Dec 28 21:34:24 2020 +0900    more refactoringcommit 70c65f099da7cf8a18ffbaadadbd6dc814a804feAuthor: Masahiro Masuda <masahi129@gmail.com>Date:   Mon Dec 28 21:27:15 2020 +0900    unpack input datacommit 3a273975b1456991fd3f70e055cd5f7c2cdd79feAuthor: Masahiro Masuda <masahi129@gmail.com>Date:   Mon Dec 28 21:22:16 2020 +0900    slight change to initializationcommit 9b42008b42004f5f05cdaa51e2f6feeadf99abb1Author: Masahiro Masuda <masahi129@gmail.com>Date:   Mon Dec 28 19:50:36 2020 +0900    add some comments, remove check the check on negative class idcommit 0aa375d67ad14cae8431958e17d1901dd94d1f6bAuthor: Masahiro Masuda <masahi129@gmail.com>Date:   Mon Dec 28 19:39:49 2020 +0900    leave a TODO on write by only one threadcommit d75ee0a62b8e2fb8912ff226ea8bedb8ed78764dAuthor: Masahiro Masuda <masahi129@gmail.com>Date:   Mon Dec 28 19:13:04 2020 +0900    temp disable write by only thread 0commit 20b563031adf56f93a7bcfe5b853c477175f4f80Author: Masahiro Masuda <masahi129@gmail.com>Date:   Sat Dec 26 10:06:43 2020 +0900    use one block two avoid global sync issuecommit dd1e23068f6fdadc5cb3c3a1872c3fff42f4e2eaAuthor: Masahiro Masuda <masahi129@gmail.com>Date:   Sat Dec 26 07:59:19 2020 +0900    make NMS inner loop parallelfix write by a single thread",0
"[µTVM] Avoid listing links when probing serial ports (#7265)SerialTransport.open() probes automatically the device name based upon agrep regex if a device name is not provided. The code expects to find onlya single device. Currently when it probes for the available serial ports itincludes in the list the device names that are also symbolic links.Since _find_openocd_serial_port() always returns a serial number for agiven serial port (not the device name path) the available device namesare always probed when the openocd flash runner is used.It's not uncommon that device drivers create symbolic links for certainkinds of serial devices, specially those that provide a serial port plusan additional endpoint to program the device attached, like a ST-Linkinterface, etc.As a consequence the current code fails to select the correct device namewhen symbolic links exist and the openocd flash runner is used.That commit changes the probe behavior to avoid listing symbolic links whenprobing the device name for the target serial port.Signed-off-by: Gustavo Romero <gustavo.romero@linaro.org>",1
[Frontend][TFLite] Densify Op added (#7048)* [Frontend][TFLite] Densify Op added* [1] Review comments handled* TODO added for sparse_to_dense Op usage* stale comments removed,1
Change the all #pragma once to ifdef include guard (#7264),4
"Reorder dynamic to static and simplify inference, lower DynamicToStatic Opt Level (#7213)* reorder dynamic to static and simplify inference, add a dropout unit test* lower dynamic to static opt level* autoformat test* raise DynamicToStatic to opt level 2 to match Constant Folding",1
[DOCS] Fix figure links (#7268),0
"[µTVM] Fix two warnings when deprecated forms are used (#7269)* [µTVM] Specify loader for yaml.loadSpecify the loader to be used by yaml.load as the current form used withoutspecifying explicitly a loader is deprecated since PyYAML 5.1 and willthrow a noisy warning.For details, please see:https://github.com/yaml/pyyaml/wiki/PyYAML-yaml.load(input)-DeprecationSigned-off-by: Gustavo Romero <gustavo.romero@linaro.org>* [µTVM] Avoid using tvm.target.createAvoid using tvm.target.create as it's deprecated and usetvm.target.Target directly instead.Signed-off-by: Gustavo Romero <gustavo.romero@linaro.org>",0
Adding aten::unsqueeze_ to PT Frontend (#7231)* Added Ops* Regular* Remove copy* Remove copy* Tests* BlackCo-authored-by: Ubuntu <ubuntu@ip-172-31-27-149.us-east-2.compute.internal>Co-authored-by: Ubuntu <ubuntu@ip-172-31-19-34.us-east-2.compute.internal>,1
update vta-hw version (#7271),1
[FIX] Remove leftovers from check_correctness (#7272)* [FIX] Remove leftovers from check_correctness* remove unused numpy import,0
[CUDA] [Codegen] Ensuring atleast one thread block for dynamism (#7273),5
[AutoScheduler] Fix layout rewrite for axis with extent=1 (#7279),0
[AutoScheduler] Fix typos in feature extraction and cost model (#7280),0
[PatternLang][Bugfix] Ensure CallNode attrs are not undefined before checking (#7278)* Correct handling of call node attrs to handle non-operator calls (attrs may be undefined)* Linting fix,0
switch to more portable bash pipeline syntax (#7274),2
Add MicroTVM support for the STM32F746 Discovery board (#7225)* Add MicroTVM support for the STM32F746 Discovery boardSigned-off-by: Tom Gall <tom.gall@linaro.org>* Add reference to the discovery board in the docsSigned-off-by: Tom Gall <tom.gall@linaro.org>,1
fix mcpu on os x (#7276),0
[PatternLang] Add If pattern (#7282)* Add if patterncommit 1ee052fd494a5bdd881c242c3ea0c95cf2a613e5Author: Masahiro Masuda <masahi129@gmail.com>Date:   Sat Dec 26 22:19:17 2020 +0900    add commentcommit c846a6999e9c9e48fbc019780e705a990f46cb22Author: Masahiro Masuda <masahi129@gmail.com>Date:   Sat Dec 26 21:14:20 2020 +0900    max_out_size rewrite added to the testcommit 2c7c7fbd0e6563aba694e7fb6baa7bda8e4fadcaAuthor: Masahiro Masuda <masahi129@gmail.com>Date:   Sat Dec 26 20:57:55 2020 +0900    max_out_size rewrite workingcommit 319e930acb8162c1ec4a5d4fb71d134580a68f13Author: Masahiro Masuda <masahi129@gmail.com>Date:   Sat Dec 26 20:43:16 2020 +0900    refactor dyn strided slice patterncommit fb6917b703440748800bde624bc20efaf5798b8aAuthor: Masahiro Masuda <masahi129@gmail.com>Date:   Sat Dec 26 11:21:33 2020 +0900    update NMS pattern following frontend changecommit 255a98f1da8f300d4fe417cce3587c0d71e38ed3Author: Masahiro Masuda <masahi129@gmail.com>Date:   Thu Dec 24 05:19:31 2020 +0900    add some comment to explain the patterncommit 52cea1cc2bff533ca60acfc2416477fc8b058428Author: Masahiro Masuda <masahi129@gmail.com>Date:   Wed Dec 23 08:35:14 2020 +0900    revert tutorial changecommit d3e0e0d7e2427c40067d6ad2680ec5b3f0076223Author: Masahiro Masuda <masahi129@gmail.com>Date:   Wed Dec 23 08:02:29 2020 +0900    test fixed by setting force_surpress=Falsecommit 2fa1a574f932001be2d8f601338a342dab92f79cAuthor: Masahiro Masuda <masahi129@gmail.com>Date:   Wed Dec 23 07:22:32 2020 +0900    fixed coord_startcommit 6ba88f27dec1bdb0b0ba746c268591a59264088eAuthor: Masahiro Masuda <masahi129@gmail.com>Date:   Wed Dec 23 06:50:46 2020 +0900    add doccommit 8d386b6a1c92ce4fe3349ff20e320199a1b5b310Author: Masahiro Masuda <masahi129@gmail.com>Date:   Wed Dec 23 05:27:26 2020 +0900    updated tutorialcommit 3206b49ecfdd874e0ff8feb0fa586c4c4282f705Author: Masahiro Masuda <masahi129@gmail.com>Date:   Wed Dec 23 05:04:44 2020 +0900    update object detection test to add rewritecommit 74bebb2f4376aeb67d8c4aad395f9f2661fe6b3eAuthor: Masahiro Masuda <masahi129@gmail.com>Date:   Wed Dec 23 05:02:15 2020 +0900    add a pattern to rewrite nms to batched nmscommit f410e6dde0ed949b90312c5a7ddbb6c234f9acc1Author: Masahiro Masuda <masahi129@gmail.com>Date:   Sat Dec 26 22:20:16 2020 +0900    add commentcommit f1e078b0724bd22e7be0a812055e1c7c650d94daAuthor: Masahiro Masuda <masahi129@gmail.com>Date:   Sat Dec 26 19:54:22 2020 +0900    Add if pattern* add doc* add test* doc formatting* cpplint fix,0
