commit_msg,labels
[FLINK-5886][py] Various refactorings to Streaming APIThis closes #5333.Changelog:General:- rebase branch to current master- incremented version to 1.5-SNAPSHOT- removed kafka code- applied checkstyle- disabled method/parameter name rules for API classes- assigned flink-python-streaming to 'libraries' travis profile- copy streaming-python jar to /opt- change the name of the final jar to flink-streaming-python (previously flink-python)- replace maven-jar-plugin with maven-shade-pluginAPI:- PDS#map()/flat_map() now return PythonSingleOutputStreamOperator- renamed PDS#print() to PDS#output()- print is a keyword in python and thus not usable in native python APIs- added PythonSingleOutputStreamOperator#name()- removed env#execute methods that accepted local execution argument as they are redundant due to environment factory methods- narrow visibility of *DataStream constructorsMoved/Renamed:- made SerializerMap top-level class and renamed it to AdapterMap- Moved UtilityFunctions#adapt to AdapterMap class- renamed UtilityFunctions to InterpreterUtils- moved PythonobjectInputStream2 to SerializationUtils- renamed PythonObjectInputStream2 to SerialVersionOverridingPythonObjectInputStreamJython:- renamed InterpreterUtils#smartFunctionDeserialization to deserializeFunction- added generic return type to #deserializeFunction- #deserializeFunction uses static initialization flag to detect whether it has to load jython instead of waiting for exception to happen- removed file cleanup in #initAndExecPythonScript as it is the binders' responsibilityConnectors:- replaced usage of deprecated serialiation schema interfaces- P(S/D)Schema#(de)serialize now fails with RuntimeException if schema deserialization failsFunctions:- Introduced AbstractPythonUDF class for sharing RichRunction#open()/close() implementations- PythonOutputSelector now throws FlinkRuntimeException when failing during initialization- added generic return type to Serializationutils#deserializeObject- added new serializers for PyBoolean/-Float/-Integer/-Long/-String- PyObjectSerializer not properly fails when an exceptioin occurs- improved error printing- PythonCollector now typed to Object and properly converts non-PyObjects- jython functions that use a collector now have Object has output type- otherwise you would get ClassCastException if jython returns something that isn't a PyObjectPythonStreamBinder- adjusted to follow PythonPlanBinder structure- client-like main() exception handling- replaced Random usage with UUID.randomUIID()- now loads GlobalConfiguration- local/distributed tmp dir now configurable- introduced PythonOptions- no longer generate plan.py but instead import it directly via the PythonInterpreterEnvironment:- Reworked static environment factory methods from PythonStreamExecutionEnvironment into a PythonEnvironmentFactory- program main() method now accepts a PythonEnvironmentFactory- directories are now passed properly to the environment instead of using static fields- removed PythonEnvironmentConfig. #registerJythonSerializers now staticExamples:- move examples to flink-streaming-python- change examples location in dist to examples/python/streaming- replace ParameterTool usage with argparse- pass arguments via run instead of constructor- remove 'if __name__ == '__main__':' block- remove exception wrapping around source/sink creation- add WordCount exampleTests:- removed 'if __name__ == '__main__':' blocks from tests since the condition is never fulfilled- removed python TestBase class- removed print statements from tests- standardized test job names- cleaned up PythonStreamBinderTest / made it more consistent with PythonPlanBinderTest- run_all_tests improvements- stop after first failure- print stacktrace on failure- no longer relies on dirname() to get cwd but uses the module file location instead- added log4j properties file- added end-to-end test,3
"[FLINK-8673] [flip6] Use JobManagerRunner#resultFuture for success and failure communicationThis commit removes the OnCompletionActions and FatalErrorHandler from theJobManagerRunner. Instead it communicates a successful job execution of thefailure case through the JobManagerRunner#resultFuture.Furthermore, this commit no longer allows the JobManagerRunner to shut down itself.All shut down logic must be triggered by the owner of the JobManagerRunner.This closes #5510.",1
[hotfix] [yarn] Write number of slots to configuration,5
[hotfix] [yarn] Remove unnecessary TaskManager configuration generation,5
[hotfix] Only log retrying exception on debug in RetryingRegistration,1
"[FLINK-8614] [flip6] Activate Flip-6 mode per defaultThis commit enables the Flip-6 mode per default. Additionally, it disablessome of the Yarn tests which no longer apply to Flip-6 (tests which wait fora number of started TM container without a job submission).This closes #5437.",3
[hotfix] Initialize FileSystem in TaskManagerRunner#main,1
"[FLINK-8653] [flip6] Remove internal slot request timeout from SlotPoolInstead of using the internal slot request timeout to time out pending slot requests,we use the timeout passed to SlotPool#allocateSlot to time out pending slot requests.This closes #5483.",4
[hotfix] [tests] Simplify JobMasterTest,3
"[FLINK-8546] [flip6] Respect savepoints and restore from latest checkpointsLet the JobMaster respect checkpoints and savepoints. The JobMaster will alwaystry to restore the latest checkpoint if there is one available. Next it will checkwhether savepoint restore settings have been set. If so, then it will try to restorethe savepoint. Only if these settings are not set, the job will be started fromscratch.This closes #5444.",1
[FLINK-8693][py] Remove redundant Intepreter initialization,5
[FLINK-8692][docs] Remove extra parenthesis in scala code samples,4
[FLINK-8549] [config] Move TimerServiceOptions into TaskManagerOptionsThis closes #5402,4
[FLINK-8548] [examples] Add state machine exampleThis adds an example of using a state machine for pattern validation.The example illustrates the use of state and the kafka connector.This closes #5401,1
"[hotfix] [core] Remove Java 8 related reflection from TypeExtractionUtils.The class previously used reflection to check for the existence of certain classes thatare only available in Java >= 8.With the switch to having Java 8 as the minimal Java version, these reflection tricksare no longer necessary and the code can be simplified.",5
[hotfix] [core] Add old checkpoint directory config key back for compatibility.,5
[FLINK-8680] [data stream api] Assign meaningful names to the sinks that print to std. out and std. err.,5
[FLINK-8681] [build] Remove 'planVisualizer.html' has moved notice,4
[FLINK-8682] [shell scripts] Make shell scripts work without SSH for local-only HA setups.This allows users to set up HA testing on a local machine with multiple JobManagerswithout configuring SSH keys.,5
[hotfix] [shell scripts] Use SSH-less fast path for both 'localhost' and '127.0.0.1',1
"[FLINK-8668] Remove ""hadoop classpath"" from config.shThis also removes usage of ""hdfs classpath"".",4
[hotfix][network] Invert if check in SpanningRecordSerializer to improve readability,1
[hotfix][tests] Do not hide original exception in Serialization tests,3
[hotfix][runtime] Drop one of the two clear methods in RecordSerializerThis simplifies an API a little bit,4
[hotfix][tests] Deduplicate code in LargeRecordsTestDeduplicated code was identical.,3
"[hotfix][test] Deduplicate code in LargeRecordsTest and SpanningRecordSerializationTestDedupilcated code was effectively identical, but implemented in a slightly different way.",3
[FLINK-8582][runtime] Introduce BufferConsumerBufferConsumer will be used in the future for reading partially writtenMemorySegments. On flushes instead of requesting new MemorySegment BufferConsumercode will allow to continue writting to partially filled up MemmorySegment.,1
[hotfix][test] Simplify RecordWriterTest,3
[hotfix][runtime] Refactor ResultPartition for cleaner recycle path,4
[hotfix][runtime] Fix recycleBuffer in ResultPartitionTest,3
[hotfix][runtime] Deduplicate code in PipelinedSubpartition,0
[hotfix][runtime] Deduplicate buffersInBacklog code in Pipelined and Spillable subtartitions,2
[hotfix][runtime-tests] Immediatelly fail test when one of the futures fails,0
[hotfix][runtime-tests] Deduplicate CollectingResultPartitionWriters classes,3
[hotfix][tests] Reduce mockito usage in StreamTaskTest,3
[FLINK-8590][runtime] Drop addBufferConsumerToAllSubpartitions method,5
[FLINK-8584] handle read-only buffers in deserializer,0
[FLINK-8583] Pass BufferConsumer to subpartitions,4
[hotfix][runtime] Simplify RecordWriter code,0
[hotfix][java-docs] Improve ResultSubpartition java doc,2
[hotfix][runtime] Simplify PipelinedSubpartitionnotifyBuffersAvailable is a quick call that doesn't need to be executed outside of the lock,0
[hotfix][runtime] Drop unused throws IOException,1
[FLINK-8586][tests] Clean up hard to maintain testsSpilledSubpartitionViewTest duplicates a lot of production logic (TestSubpartitionConsumer is aduplicated logic of LocalInputChannel and mix of CreditBasedSequenceNumberingViewReader with PartitionRequestQueue.Also it seems like most of the logic is covered by SpillableSubpartitionTest.,3
[hotfix][tests] Properly close StreamRecordWriter in network benchmarks,1
[hotfix][tests] Correctly set moreAvailable flag in StreamTestSingleInputGate and handle redundant data notifications,5
[FLINK-8587][runtime] Drop unused AdaptiveSpanningRecordDeserializer,1
[FLINK-8588][runtime] Handle sliced buffers in RecordDeserializer,0
"[FLINK-8589][runtime] Add polling method to InputGateThis is a preparation for changes in data notifications, which will not bethat strict as they are now.",5
[FLINK-8591][runtime] Pass unfinished bufferConsumers to subpartitions,5
[hotfix][benchmarks] Add network stack benchmarks for LocalInputChannels,1
[hotfix][tests] Properly clean up RescalingITCase and allow it to run in the loop,1
[hotfix][tests] Remove masking original exception in StreamTaskTimerTest,3
[FLINK-8582][runtime] Optimize BufferBuilder writesBy introducing #commit() method on critical path we reduce number of volatile writes from 2 down to 1.This improves network throughput by 20% and restores the orignal performance for high latency cases.This closes #5423.,1
[hotfix][runtime] Rename setNextBufferBuilder to continueWritingWithNextBufferBuilder,1
[FLINK-8657][documentation] Fix incorrect description for configuration of async snapshot for heap based backendThis closes #5490.,5
"[FLINK-8669] Add completeAll and runAfterwards(Async) to FutureUtilsFutureUtils#completeAll(Collection) takes a collection of futures and returnsa future which is completed after all of the given futures are completed. Thisalso includes exceptional completions. Potentially occurring exceptions arerecorded and combined into a single exception with which the resulting futureis completed.FutureUtils#runAfterwards takes a future and runs a given action after thecompletion of the given future. This also includes an exceptional completion.In this case, a potentially occurring exception as the result of the providedaction will be combined with the future's exception.This closes #5503.",1
[FLINK-8675] Add non-blocking shut down method to RestServerEndpointMake shut down method of RestServerEndpoint non blocking.This closes #5511.,1
[hotfix] Remove unused code in JarActionHandler,0
[FLINK-7715][flip6] Implement JarRunHandlerThis closes #5509.,0
"[FLINK-7715] [flip6] Introduce WebSubmissionExtension for web submission handlersIntroduce a WebMonitorExtension interface which can be used to dynamically loadweb monitor extensions. Web monitor extension provide channel inbound handlerswhich are added to the WebMonitorEndpoint. Furthermore, they offer a close andcloseAsync method to close their resources. That way they can be integrated inthe lifecycle of the WebMonitorEndpoint.",1
[hotfix] Harden SlotPoolRcpTest#testCancelSlotAllocationWithoutResourceManager,3
[FLINK-8695] [rocksdb] Move flink-statebackend-rocksdb from 'flink-contrib' to 'flink-state-backends'.This closes #5523,2
[FLINK-8600] Allow disabling truncate() check in BucketingSinkThe test was failing when using PrestoS3FileSystem because it doesn'tuse an absolute/qualified path.,1
[FLINK-8698] [flip6] Use Flip6LocalStreamEnvironment instead of LocalStreamEnvironment,1
[FLINK-8698] [flip6] Let LocalExecutor use Flip-6 MiniClusterThis closes #5524.,5
[FLINK-8709] [tests] Harden SlotPoolRpcTest.testCancelSlotAllocationWithoutResourceManager,3
[FLINK-8574][travis] Add timestamp to logging messagesThis closes #5419.,2
[FLINK-8621][prometheus][tests] Remove endpointIsUnavailableAfterReporterIsClosed()The test is inherently unstable as it will always fail if any otherserver is started on the port between the closing of the reporter andthe polling of metrics.This closes #5473.,0
"[hotfix][prometheus] Document internal usage of CollectorRegistry.defaultRegistryIt appeared as if the HTTPServer wasn't actually doing anything, but itinternally accessed the singleton registry that we also access toregister metrics.",1
[hotfix][prometheus][tests] Add utility for generating port ranges,1
[hotfix][docs] Update configuration docs,2
[FLINK-8709] [tests] Harden SlotPoolRpcTest.testCancelSlotAllocationWithoutResourceManager #2,3
[FLINK-8668] Document how to set HADOOP_CLASSPATH for Flink,2
[FLINK-8723] Remove existing broadcast state examples.This closes #5540.,4
[FLINK-8703][tests] Migrate tests to MiniClusterResource (batch #1)This closes #5535.,5
[FLINK-8713][tests] Ensure outdated mod time is smaller than minimumThis closes #5534.,5
[hotfix][table][tests] Set @Ignore description for RowCsvInputFormatTest#testParserCorrectnessThis closes #5413.,3
[hotfix][build] Set flink-shaded-jackson to providedThis closes #5539.,1
[hotfix] Fix various typosThis closes #5497.,2
[FLINK-8738] [build] Converge dependency versions for 'scala-lang' and for 'com.typesafe:config',5
"[FLINK-6489] [shell scripts] Remove local mode from Windows start-local.batInstead, this uses 'start' to start JobManager and TaskManager background processes.",1
[FLINK-8696] [shell scripts] Remove JobManager local mode from shell scripts,4
[FLINK-6489] [FLINK-8696] [docs] Update docs to use 'start-cluster.sh' instead of 'start-local.sh'(and likewise for 'start-cluster.bat' vs. 'start-local.bat'),1
